match_id,team_id,shot_number,player1_id,shot_type
31339,8466,7,23293,big chance header
31339,8466,10,41280,blocked_shot
31339,8466,13,41280,shot
40523,9825,1,46469,blocked_header
40523,10194,4,36786,distance
40523,10194,7,72735,header
40523,9825,10,50047,blocked_shot
40523,9825,13,46469,header
40523,10194,16,96643,direct_freekick
40523,9825,19,113836,shot
40523,9825,22,32118,header
40523,9825,25,37436,distance
40523,9825,28,50047,blocked_header
35785,9826,1,8985,blocked_shot
35785,9826,4,8985,distance
35785,9826,7,198510,blocked_shot
35785,9826,10,8985,header
35785,8586,13,157723,direct_freekick
35785,8586,16,157723,blocked_shot
35785,8586,19,37506,volley
35785,9826,22,35345,blocked_shot
35785,9826,25,160194,shot
35785,8586,28,114971,blocked_shot
35785,8586,31,110189,blocked_shot
35785,9826,34,160194,blocked_shot
35785,9826,37,35345,distance
52337,8654,1,23933,big chance shot
52337,8654,4,109897,blocked_shot
52337,8654,7,195927,blocked_shot
52337,10003,10,157729,shot
52337,8654,13,155782,big chance header
52337,8654,16,23933,blocked_shot
52337,8654,19,195927,blocked_shot
52337,10003,22,26344,blocked_shot
52337,10003,25,143365,blocked_shot
52337,10003,28,157729,blocked_shot
52337,10003,31,157729,blocked_shot
52337,8654,34,47382,blocked_header
52337,8654,37,24751,shot
52337,8654,40,192899,big chance shot
35998,10261,1,38373,blocked_shot
35998,10261,4,264840,blocked_shot
35998,10261,7,24899,header
35998,10261,10,46700,big chance shot
35998,9825,13,50047,blocked_shot
35998,9825,16,37436,direct_freekick
35998,10261,19,38373,blocked_shot
35998,9825,22,50047,blocked_shot
35998,10261,25,161420,blocked_shot
35998,10261,28,161420,distance
35998,10261,31,160243,blocked_shot
54149,8191,1,191869,blocked_shot
54149,8191,4,214426,blocked_shot
54149,8466,7,279490,distance
54149,8191,10,37240,blocked_header
54149,8191,13,214426,distance
54149,8466,16,41280,blocked_shot
54149,8466,19,46010,blocked_shot
54149,8466,22,26552,header
42175,8667,1,8922,blocked_shot
42175,8455,4,128864,shot
42175,8455,7,128864,blocked_shot
42175,8455,10,128864,blocked_shot
42175,8455,13,19243,blocked_shot
42175,8455,16,178812,blocked_shot
42175,8455,19,178812,blocked_shot
54932,10194,1,33881,blocked_shot
54932,10194,4,33881,volley
54932,9826,7,28901,shot
54932,9826,10,160194,blocked_shot
54932,9826,13,28901,distance
54932,10194,16,72735,blocked_shot
54932,9826,19,160194,blocked_shot
54932,9826,22,8985,deflected
54932,10194,25,30830,volley
35967,10172,1,50661,blocked_shot
35967,10172,4,113465,distance
35967,8668,7,32705,distance
35967,8668,10,32705,blocked_shot
35967,8668,13,215384,blocked_shot
35967,10172,16,24205,blocked_shot
35967,10172,19,149917,shot
35967,8668,22,77690,distance
35967,10172,25,38820,blocked_shot
35967,10172,28,38820,distance
35967,8668,31,36012,blocked_shot
35967,8668,34,215384,blocked_shot
35967,8668,37,32705,header
39007,8456,1,36615,blocked_shot
39007,8456,4,31291,distance
39007,8456,7,36615,shot
39007,8197,10,278343,header
39007,8456,13,585352,blocked_shot
39007,8456,16,26181,shot
41135,8650,1,246575,big chance shot
41135,8650,4,30618,distance
41135,8650,7,246575,shot
41135,8650,10,47558,blocked_shot
41135,8650,13,246575,header
41135,8650,16,246575,big chance shot
41135,10260,19,30829,shot
41135,8650,22,108808,blocked_shot
41135,8650,25,108808,blocked_shot
41135,8650,28,108808,big chance shot
41135,10260,31,30843,distance
41135,8650,34,108808,shot
41135,8650,37,108808,big chance shot
41135,10260,40,30843,shot
41135,10260,43,22543,blocked_shot
41135,10260,46,22543,blocked_shot
44958,8654,1,47382,header
44958,8654,4,214685,volley
44958,8654,7,214685,shot
44958,8472,10,70297,deflected
44958,8472,13,169721,blocked_shot
44958,8654,16,30892,blocked_shot
44958,8654,19,192899,direct_freekick
44958,8654,22,192899,shot
44958,8654,25,47382,header
44958,8472,28,169721,blocked_shot
44958,8472,31,24159,direct_freekick
44958,8472,34,24150,blocked_shot
44958,8654,37,155782,shot
44958,8654,40,23678,blocked_shot
44958,8472,43,32579,blocked_shot
44958,8654,46,47382,blocked_header
44958,8654,49,214685,blocked_header
44958,8472,52,32627,big chance shot
44958,8654,55,47382,blocked_shot
44958,8472,58,169721,shot
53089,10003,1,143365,shot
53089,10003,4,157729,blocked_shot
53089,10003,7,143365,blocked_shot
53089,10003,10,143365,header
53089,10003,13,143365,blocked_shot
53089,10003,16,127130,blocked_shot
53089,10003,19,38831,shot
53089,8586,22,174850,blocked_shot
53089,8586,25,157723,distance
53089,8586,28,194165,big chance shot
41058,10252,1,23264,shot
41058,8659,4,33468,shot
41058,8659,7,265918,shot
41058,8659,10,32734,deflected
41058,8659,13,33468,distance
41058,8659,16,33468,shot
41058,10252,19,78324,distance
41058,10252,22,78324,distance
53890,10260,1,22543,blocked_shot
53890,10260,4,30843,volley
53890,10260,7,22543,shot
53890,10252,10,78324,blocked_shot
53890,10260,13,30843,blocked_shot
53890,10252,16,78324,blocked_shot
53890,10252,19,148315,header
53890,10260,22,41468,blocked_shot
53890,10260,25,30843,shot
53890,10260,28,41468,shot
53890,10252,31,78324,distance
53890,10260,34,46509,distance
53890,10260,37,46509,blocked_shot
53890,10260,40,46509,distance
53890,10252,43,161414,blocked_shot
53890,10252,46,56972,distance
53890,10260,49,532741,distance
52636,10003,1,127130,deflected
52636,8667,4,105548,distance
52636,8667,7,105548,header
52636,8667,10,8922,header
52636,10003,13,127130,big chance shot
52636,8667,16,190872,blocked_shot
52636,8667,19,23839,deflected
52636,8667,22,8922,header
52636,10003,25,143365,header
52636,10003,28,28108,blocked_shot
56199,8650,1,37234,deflected
56199,9825,4,46469,header
56199,8650,7,184536,distance
56199,8650,10,280260,big chance shot
56199,8650,13,184536,deflected
56199,8650,16,30618,deflected
56199,8650,19,30618,deflected
56199,8650,22,184536,deflected
56199,8650,25,246575,blocked_shot
56199,8650,28,184822,big chance header
56199,8650,31,184822,shot
56199,8650,34,246575,shot
56199,8650,37,30618,distance
56199,9825,40,37436,shot
56199,9825,43,38521,blocked_shot
56199,9825,46,113836,blocked_shot
35178,9826,1,35345,blocked_shot
35178,8456,4,37459,shot
35178,8456,7,37459,blocked_shot
35178,8456,10,38807,blocked_shot
47143,10261,1,308932,header
47143,10261,4,94550,shot
47143,8472,7,118929,blocked_shot
47143,8472,10,169721,distance
47143,10261,13,38373,blocked_shot
47143,8472,16,169721,header
47143,10261,19,479020,blocked_shot
47143,8472,22,35443,deflected
47143,10261,25,479020,shot
47143,10261,28,519835,shot
47143,10261,31,519835,big chance shot
47143,10261,34,479020,shot
47143,10261,37,94550,distance
37106,8659,1,25075,shot
37106,8659,4,32734,deflected
37106,10172,7,187266,distance
37106,8659,10,25075,blocked_shot
37106,8659,13,33468,shot
37106,10172,16,50661,shot
37106,8659,19,25075,blocked_shot
37106,10172,22,187266,blocked_shot
37106,10172,25,187266,blocked_shot
37106,8659,28,40187,blocked_shot
37106,10172,31,187266,blocked_shot
37106,10172,34,187266,shot
37106,10172,37,109638,blocked_shot
37106,10172,40,38820,blocked_shot
36919,8668,1,215384,distance
36919,8466,4,23293,blocked_shot
36919,8466,7,72665,blocked_header
36919,8466,10,26552,header
36919,8668,13,215384,blocked_shot
36919,8668,16,32705,blocked_shot
36919,8668,19,181276,distance
36919,8668,22,215384,distance
36919,8668,25,181276,shot
36919,8668,28,181276,shot
52372,10194,1,109621,deflected
52372,10194,4,33881,blocked_shot
52372,10194,7,36786,blocked_shot
52372,8455,10,94086,shot
52372,8455,13,30613,big chance shot
52372,8455,16,94086,blocked_shot
52372,8455,19,115067,blocked_shot
52372,8455,22,94086,blocked_shot
52372,8455,25,94086,blocked_shot
52372,8455,28,19243,big chance header
52372,10194,31,95434,shot
52372,10194,34,109621,blocked_shot
52372,8455,37,30822,shot
52372,10194,40,96643,blocked_shot
52372,8455,43,178812,distance
55363,8586,1,157723,shot
55363,8586,4,194165,blocked_shot
55363,8586,7,174850,shot
55363,8191,10,214426,shot
55363,8191,13,214426,shot
55363,8586,16,500520,blocked_shot
55363,8191,19,214426,shot
55363,8586,22,194165,blocked_shot
55363,8586,25,37762,header
55363,8586,28,194165,blocked_shot
55363,8586,31,192920,blocked_shot
55363,8586,34,95509,header
55363,8586,37,110189,shot
55363,8191,40,38880,direct_freekick
55363,8191,43,240538,header
53976,8654,1,109897,blocked_shot
53976,8654,4,23678,blocked_shot
53976,8197,7,30930,blocked_shot
53976,8654,10,192899,blocked_shot
53976,8197,13,278343,shot
53976,8197,16,23571,header
53976,8654,19,47382,blocked_shot
53976,8197,22,214570,blocked_shot
53976,8197,25,103419,blocked_shot
53976,8197,28,23190,blocked_shot
53976,8197,31,23190,big chance shot
53976,8197,34,26554,big chance header
51071,9825,1,37436,blocked_shot
51071,9825,4,113836,blocked_shot
51071,9825,7,46469,direct_freekick
51071,10172,10,187266,blocked_shot
51071,10172,13,187266,blocked_shot
51071,10172,16,109298,shot
51071,9825,19,113836,shot
51071,10172,22,24741,blocked_shot
51071,9825,25,26154,blocked_shot
51071,10172,28,50661,blocked_header
51071,10172,31,50661,blocked_shot
49387,8191,1,34437,blocked_shot
49387,8650,4,184536,shot
49387,8191,7,214426,blocked_shot
49387,8650,10,184536,blocked_shot
49387,8650,13,37234,big chance shot
49387,8650,16,184536,blocked_shot
49387,8191,19,32304,blocked_shot
49387,8650,22,280260,blocked_shot
49387,8191,25,240538,blocked_shot
49387,8650,28,37234,blocked_shot
45973,8455,1,128864,blocked_shot
45973,8455,4,23783,big chance volley
45973,8455,7,30613,direct_freekick
45973,8455,10,94086,distance
45973,8455,13,115067,distance
45973,8455,16,128864,blocked_shot
45973,8455,19,107417,big chance shot
45973,8455,22,128864,direct_freekick
45973,8455,25,30627,volley
45973,8455,28,128864,blocked_shot
45973,8455,31,107417,blocked_shot
53590,9826,1,35345,shot
53590,8466,4,303339,header
53590,9826,7,24157,blocked_shot
53590,9826,10,8985,indirect freekick
53590,9826,13,35345,deflected
53590,9826,16,160194,blocked_shot
53590,8466,19,23792,blocked_shot
53590,8466,22,157838,distance
53590,9826,25,363340,header
53590,8466,28,46893,blocked_shot
53590,9826,31,28901,distance
58591,10194,1,72735,shot
58591,8668,4,26151,deflected
58591,8668,7,181276,blocked_shot
58591,8668,10,26151,blocked_shot
58591,8668,13,181276,header
58591,8668,16,32705,header
58591,8668,19,23782,distance
58591,10194,22,23253,blocked_shot
58591,10194,25,109621,deflected
58591,8668,28,181276,distance
58591,8668,31,24846,shot
58591,8668,34,181276,distance
58591,10194,37,39109,blocked_shot
51990,8586,1,194165,shot
51990,8197,4,13423,blocked_shot
51990,8197,7,26554,shot
51990,8586,10,157723,blocked_shot
51990,8197,13,214570,shot
51990,8197,16,278343,big chance shot
51990,8197,19,278343,blocked_shot
51990,8197,22,278343,direct_freekick
51990,8197,25,214570,shot
51990,8197,28,286119,shot
51990,8197,31,26554,shot
51990,8197,34,23571,header
51990,8197,37,286119,blocked_shot
51990,8586,40,157723,shot
51990,8586,43,110189,shot
54727,10261,1,104482,distance
54727,10261,4,519835,blocked_shot
54727,10260,7,35327,shot
54727,10261,10,94550,distance
54727,10260,13,30829,shot
54727,10261,16,479020,shot
49088,8667,1,231801,blocked_shot
49088,8667,4,21864,header
49088,8472,7,165526,shot
49088,8667,10,231801,direct_freekick
49088,8667,13,23839,shot
49088,8472,16,118929,shot
49088,8667,19,23839,blocked_shot
49088,8472,22,167634,blocked_shot
49088,8472,25,167634,volley
49088,8472,28,167634,blocked_header
46266,10003,1,127130,blocked_shot
46266,10252,4,160713,blocked_shot
46266,10252,7,184360,shot
46266,10003,10,23305,big chance shot
46266,10252,13,312765,shot
46266,10252,16,148315,big chance header
46266,10252,19,23264,big chance shot
53581,8456,1,38807,big chance shot
53581,8456,4,33991,shot
53581,8659,7,71502,volley
53581,8659,10,25075,big chance shot
53581,8659,13,25075,blocked_shot
53581,8659,16,33468,blocked_shot
53581,8659,19,24171,distance
53581,8659,22,71502,blocked_shot
53581,8659,25,115160,distance
53581,8659,28,114076,blocked_shot
53581,8659,31,33468,distance
41682,10252,1,29581,blocked_shot
41682,10252,4,29581,distance
41682,8472,7,169721,distance
41682,8472,10,169721,blocked_shot
41682,8472,13,32627,blocked_shot
41682,8472,16,24159,shot
41682,8472,19,167634,blocked_shot
41682,8472,22,25150,blocked_shot
41682,10252,25,30602,header
41682,10252,28,148315,blocked_shot
41682,10252,31,184360,blocked_shot
41682,10252,34,183500,shot
41682,8472,37,169721,distance
51141,8667,1,23839,distance
51141,8667,4,231801,deflected
51141,8667,7,190872,distance
51141,8667,10,131583,distance
51141,8197,13,278343,shot
51141,8667,16,105548,blocked_shot
51141,8667,19,115681,blocked_shot
51141,8667,22,105548,shot
51141,8667,25,105548,distance
51141,8667,28,212714,shot
51141,8667,31,212714,shot
51141,8667,34,231801,blocked_shot
30207,8650,1,22764,header
30207,8650,4,246575,shot
30207,8650,7,184536,shot
30207,10003,10,23305,header
30207,8650,13,184536,shot
30207,8650,16,184536,shot
30207,8650,19,22764,blocked_shot
30207,10003,22,143365,header
30207,10003,25,143365,shot
30207,8650,28,37234,shot
30207,8650,31,184536,shot
30207,8650,34,246575,shot
30207,10003,37,24948,blocked_header
30207,8650,40,108808,shot
49163,8456,1,26181,blocked_shot
49163,8191,4,34437,shot
49163,8456,7,33991,volley
49163,8456,10,16351,blocked_shot
49163,8456,13,26181,shot
49163,8456,16,92666,shot
49163,8191,19,32304,blocked_shot
49163,8456,22,33991,blocked_shot
49163,8456,25,92666,shot
49163,8191,28,191869,direct_freekick
49446,10261,1,479020,blocked_shot
49446,10261,4,31292,blocked_shot
49446,10261,7,160243,blocked_shot
49446,8668,10,24846,blocked_shot
49446,10261,13,104482,blocked_shot
49446,10261,16,31292,shot
49446,10261,19,46700,shot
49446,10261,22,38373,blocked_shot
49446,10261,25,199834,blocked_shot
49446,10261,28,161420,shot
43626,10172,1,187266,blocked_shot
43626,10172,4,24205,blocked_shot
43626,10172,7,187266,volley
43626,9826,10,160194,shot
43626,10172,13,113465,blocked_shot
43626,10172,16,109638,distance
43626,10172,19,187266,blocked_header
43626,9826,22,160194,blocked_shot
43626,9826,25,35345,shot
43626,10172,28,187266,deflected
43626,10172,31,176889,header
43626,9826,34,35345,shot
31918,8455,1,23783,blocked_header
31918,8466,4,46893,blocked_shot
31918,8455,7,94086,blocked_shot
31918,8455,10,94086,blocked_shot
31918,8455,13,19243,blocked_shot
31918,8455,16,41167,blocked_shot
57418,10194,1,23253,header
57418,8659,4,25075,blocked_shot
57418,8659,7,33468,distance
57418,8659,10,115160,shot
57418,10194,13,109621,blocked_shot
57418,8659,16,24171,distance
57418,10194,19,23253,blocked_shot
57418,10194,22,23253,distance
57418,10194,25,30830,shot
57418,8659,28,115160,blocked_shot
57418,8659,31,25075,blocked_shot
57418,10194,34,110148,blocked_shot
57418,10194,37,72735,blocked_shot
30903,8586,1,160448,blocked_shot
30903,10260,4,22543,shot
30903,8586,7,166422,shot
30903,10260,10,22543,shot
30903,8586,13,110189,blocked_shot
30903,10260,16,22543,shot
30903,10260,19,30843,big chance shot
30903,10260,22,30829,header
30903,10260,25,23354,distance
30903,10260,28,34944,blocked_header
30903,8586,31,157723,blocked_shot
30903,8586,34,166422,distance
30903,8586,37,95509,shot
30903,8586,40,157723,direct_freekick
37256,9825,1,50047,blocked_shot
37256,8654,4,148302,shot
37256,8654,7,47382,shot
37256,8654,10,47382,header
37256,9825,13,50047,deflected
37256,9825,16,37436,blocked_shot
37256,8654,19,41232,deflected
37256,9825,22,50047,blocked_shot
37256,9825,25,26154,distance
37256,9825,28,26154,shot
37256,9825,31,37436,big chance shot
37256,8654,34,35110,shot
37256,9825,37,113836,big chance shot
37256,9825,40,50047,deflected
37256,9825,43,46539,blocked_shot
37256,8654,46,47382,header
37256,9825,49,196386,big chance header
37256,9825,52,50047,big chance shot
37256,9825,55,37436,shot
37256,9825,58,50047,direct_freekick
37256,8654,61,23933,big chance shot
54129,10252,1,23264,blocked_shot
54129,10261,4,31292,blocked_shot
54129,10252,7,184360,blocked_shot
54129,10261,10,161420,shot
54129,10252,13,184360,blocked_shot
54129,10252,16,29581,blocked_shot
54129,10261,19,104482,big chance header
54129,10261,22,103899,shot
31063,8455,1,178812,blocked_shot
31063,8455,4,128864,blocked_shot
31063,8455,7,23783,blocked_shot
31063,8197,10,278343,distance
31063,8197,13,103419,blocked_shot
31063,8455,16,31306,big chance header
31063,8197,19,23190,big chance shot
31063,8455,22,128864,blocked_shot
31063,8197,25,23190,big chance shot
31063,8455,28,30613,big chance shot
31063,8455,31,178812,blocked_shot
31063,8455,34,30613,distance
31063,8455,37,31306,distance
31063,8455,40,107417,distance
31063,8455,43,94086,distance
31063,8197,46,139671,distance
31063,8455,49,79574,blocked_shot
31063,8455,52,94086,distance
31063,8455,55,23783,header
51396,9826,1,8985,header
51396,8654,4,18506,blocked_shot
51396,8654,7,30892,blocked_shot
51396,9826,10,8985,blocked_shot
51396,8654,13,34543,header
51396,8654,16,18506,shot
51396,8654,19,37169,blocked_shot
51396,8654,22,23936,distance
51396,9826,25,160194,blocked_shot
51396,9826,28,25537,blocked_shot
51396,9826,31,161415,distance
51396,8654,34,192899,header
51396,9826,37,160194,blocked_shot
51396,9826,40,35523,big chance shot
53339,9825,1,196386,blocked_shot
53339,9825,4,196386,blocked_shot
53339,8668,7,181276,blocked_shot
53339,9825,10,75489,blocked_shot
53339,9825,13,46469,big chance shot
53339,8668,16,181276,blocked_shot
59059,8667,1,212714,blocked_shot
59059,8667,4,8922,blocked_shot
59059,8667,7,357880,blocked_shot
59059,8667,10,24656,distance
59059,10194,13,40695,shot
59059,10194,16,39109,distance
59059,10194,19,96643,blocked_shot
59059,10194,22,36786,volley
59059,8667,25,24656,blocked_shot
43202,8650,1,184536,blocked_shot
43202,8456,4,36615,shot
43202,8650,7,47558,blocked_shot
43202,8650,10,51553,shot
43202,8650,13,51553,big chance blocked
43202,8650,16,51553,shot
43202,8650,19,39225,big chance header
52498,8466,1,41280,blocked_shot
52498,8466,4,94267,shot
52498,8466,7,94267,shot
52498,8659,10,25075,direct_freekick
52498,8659,13,23257,blocked_shot
52498,8659,16,115160,big chance shot
45618,8472,1,25150,blocked_shot
45618,8472,4,169721,shot
45618,8472,7,169721,blocked_shot
45618,10260,10,290410,header
45618,10260,13,30829,blocked_shot
45618,8472,16,180330,distance
45618,10260,19,23354,distance
45618,10260,22,449241,blocked_shot
53808,10003,1,143365,blocked_shot
53808,10003,4,157729,blocked_shot
53808,8191,7,214426,shot
53808,10003,10,157729,shot
53808,10003,13,143365,distance
53808,10003,16,127130,blocked_shot
53808,10003,19,143365,distance
53808,8191,22,214426,blocked_shot
53808,8191,25,25415,shot
53808,8191,28,24372,blocked_shot
53808,8191,31,38880,blocked_shot
53808,8191,34,38880,blocked_shot
53808,8191,37,23134,header
54644,8586,1,30960,distance
54644,8586,4,500520,blocked_shot
54644,8586,7,157723,blocked_shot
54644,8586,10,157723,blocked_shot
54644,8586,13,174850,deflected
54644,8586,16,194165,volley
54644,10172,19,176889,distance
50759,10252,1,148315,shot
50759,10252,4,183500,deflected
50759,10252,7,32870,big chance shot
50759,10252,10,161414,blocked_shot
50759,10252,13,183500,blocked_shot
50759,9826,16,35345,blocked_shot
50759,9826,19,146830,blocked_shot
50759,10252,22,183500,blocked_shot
50759,10252,25,183500,direct_freekick
57083,8668,1,30922,blocked_shot
57083,8667,4,105548,big chance shot
57083,8667,7,24105,blocked_shot
57083,8667,10,105548,shot
57083,8667,13,131583,shot
57083,8667,16,105548,blocked_shot
57083,8668,19,24846,direct_freekick
57083,8668,22,215384,big chance shot
57083,8668,25,181276,distance
57083,8667,28,8922,header
57083,8667,31,231801,distance
57083,8668,34,32705,blocked_shot
57083,8667,37,8922,blocked_shot
57083,8667,40,163200,header
58721,8197,1,173408,blocked_shot
58721,8650,4,314605,blocked_shot
58721,8650,7,95327,distance
58721,8197,10,23190,blocked_shot
58721,8650,13,184822,big chance blocked
58721,8650,16,184536,shot
58721,8650,19,246575,distance
58721,8650,22,184536,blocked_shot
58721,8197,25,13423,big chance blocked
58721,8650,28,156008,big chance shot
58721,8197,31,23190,big chance shot
58721,8197,34,278343,blocked_shot
38173,8456,1,92666,blocked_shot
38173,8456,4,36615,blocked_shot
38173,8456,7,92666,blocked_shot
38173,8456,10,33991,blocked_shot
38173,8456,13,37459,distance
38173,8456,16,36615,distance
38173,8472,19,35443,direct_freekick
38173,8456,22,33991,blocked_shot
38173,8456,25,26181,blocked_shot
38173,8456,28,92666,blocked_shot
38173,8456,31,36615,blocked_shot
38173,8456,34,37459,shot
38173,8472,37,167634,shot
38173,8456,40,30631,big chance shot
38173,8456,43,36615,big chance header
38173,8456,46,30631,big chance shot
38173,8456,49,33991,big chance shot
38173,8456,52,40196,big chance shot
38173,8456,55,33991,blocked_shot
38173,8456,58,38807,volley
36592,10261,1,31292,distance
36592,10261,4,31292,shot
36592,8191,7,107280,blocked_shot
36592,8191,10,32304,distance
36592,8191,13,214426,direct_freekick
36592,8191,16,191869,direct_freekick
36592,8191,19,214426,header
53939,10003,1,38831,blocked_shot
53939,10003,4,157729,shot
53939,10172,7,50661,blocked_shot
53939,10172,10,50661,blocked_shot
53939,10172,13,187266,deflected
53939,10172,16,187266,header
53939,10172,19,187266,blocked_shot
53939,10003,22,26344,distance
53939,10003,25,26344,shot
53939,10172,28,109298,distance
53939,10003,31,157729,blocked_shot
53939,10172,34,35466,blocked_shot
53939,10172,37,24205,header
53939,10172,40,187266,shot
53939,10003,43,157729,blocked_shot
53939,10003,46,28108,blocked_shot
53939,10003,49,143365,blocked_shot
53939,10003,52,143365,indirect freekick
53939,10003,55,144996,big chance shot
53939,10003,58,26344,shot
53939,10172,61,24205,blocked_shot
53939,10172,64,24205,blocked_shot
53939,10172,67,24205,shot
39846,9825,1,50047,distance
39846,8466,4,41280,shot
39846,8466,7,166676,blocked_shot
39846,9825,10,26154,volley
39846,9825,13,37436,big chance shot
39846,9825,16,50047,distance
39846,8466,19,279490,big chance shot
39846,9825,22,50047,blocked_shot
39846,9825,25,50047,big chance shot
39846,8466,28,41280,shot
39846,8466,31,279490,header
39846,9825,34,196386,distance
40687,10194,1,119541,blocked_header
40687,10260,4,186137,header
40687,10194,7,30830,blocked_header
40687,10194,10,33881,blocked_shot
40687,10260,13,38994,blocked_shot
40687,10194,16,95434,shot
46908,8586,1,110189,distance
46908,8455,4,19243,blocked_shot
46908,8586,7,110189,bicycle_kick
46908,8455,10,94086,blocked_shot
46908,8586,13,157723,blocked_shot
46908,8586,16,110189,shot
46908,8455,19,30613,blocked_shot
46908,8455,22,72541,big chance shot
46908,8455,25,30613,distance
46908,8455,28,292462,shot
46908,8455,31,19243,shot
47241,8659,1,33468,blocked_shot
47241,8654,4,155782,shot
47241,8654,7,30892,shot
47241,8659,10,43247,volley
47241,8659,13,239807,shot
47241,8659,16,24171,blocked_shot
47241,8654,19,195927,blocked_shot
48105,9825,1,50047,shot
48105,9825,4,31435,shot
48105,9825,7,46469,shot
48105,10194,10,30830,shot
48105,9825,13,196386,blocked_shot
48105,10194,16,24213,shot
32466,8191,1,32304,shot
32466,10172,4,50661,distance
32466,10172,7,24211,blocked_header
32466,10172,10,47394,blocked_shot
32466,10172,13,24205,distance
32466,10172,16,50661,header
32466,8191,19,37240,blocked_shot
32466,8191,22,214426,blocked_shot
32466,10172,25,109638,distance
32466,10172,28,187266,distance
32466,8191,31,290410,big chance header
32466,8191,34,37240,blocked_shot
32466,10172,37,176889,header
52309,10261,1,94550,shot
52309,10261,4,199834,blocked_shot
52309,10261,7,31292,direct_freekick
52309,10261,10,199834,deflected
52309,8455,13,94086,direct_freekick
52309,10261,16,264840,distance
52309,8455,19,19243,bicycle_kick
52309,10261,22,24899,blocked_shot
52309,8455,25,107417,shot
52309,8455,28,19243,blocked_shot
31453,8586,1,194165,shot
31453,9826,4,35523,big chance shot
31453,9826,7,23837,shot
31453,9826,10,363340,blocked_shot
31453,9826,13,363340,big chance shot
31453,9826,16,363340,blocked_shot
31453,9826,19,146830,blocked_shot
31453,9826,22,23837,blocked_shot
31453,9826,25,23030,blocked_shot
31453,8586,28,37762,header
31453,9826,31,35345,blocked_shot
31453,8586,34,194165,shot
31453,9826,37,24157,blocked_shot
31453,9826,40,198510,shot
31453,8586,43,41365,shot
31453,9826,46,198510,shot
33208,8668,1,181276,blocked_shot
33208,8668,4,212866,blocked_shot
33208,8668,7,24846,blocked_shot
33208,8456,10,26181,blocked_shot
33208,8456,13,156551,shot
33208,8456,16,30459,blocked_header
33208,8456,19,26181,blocked_shot
33208,8668,22,181276,shot
33208,8456,25,101103,blocked_shot
33208,8668,28,181276,shot
33208,8456,31,37459,blocked_shot
33208,8668,34,212866,blocked_shot
33208,8668,37,26151,shot
33208,8456,40,26181,distance
40735,10252,1,160713,deflected
40735,8197,4,139671,distance
40735,8197,7,173408,big chance header
40735,8197,10,13423,blocked_header
40735,10252,13,93484,blocked_shot
40735,10252,16,148315,deflected
40735,8197,19,139671,big chance shot
40735,10252,22,30352,blocked_shot
40735,8197,25,494435,blocked_shot
40735,10252,28,148315,blocked_shot
41674,10260,1,30843,blocked_shot
41674,8466,4,41280,blocked_shot
50080,8650,1,30618,direct_freekick
50080,8650,4,30618,shot
50080,8650,7,314605,blocked_shot
50080,8650,10,108808,blocked_shot
50080,8650,13,108808,shot
50080,8650,16,184536,distance
50080,8472,19,38759,blocked_shot
50080,8650,22,184536,blocked_shot
50080,8472,25,118929,blocked_shot
59549,10003,1,157729,blocked_shot
59549,10003,4,26344,distance
59549,10003,7,26344,blocked_shot
59549,8654,10,37169,direct_freekick
59549,10003,13,157729,distance
59549,10003,16,157729,big chance shot
59549,10003,19,38831,blocked_shot
59549,10003,22,212702,blocked_shot
59549,10003,25,313668,blocked_shot
59549,10003,28,157729,blocked_shot
59549,8654,31,195927,blocked_shot
59549,8654,34,37169,distance
59549,8654,37,214685,distance
59549,10003,40,156556,distance
59549,8654,43,109897,header
59549,8654,46,155782,direct_freekick
59549,8654,49,41232,big chance shot
59549,10003,52,89185,header
49677,8667,1,111930,blocked_shot
49677,8667,4,8922,header
49677,8659,7,239807,shot
49677,8659,10,239807,shot
49677,8667,13,231801,volley
49677,8667,16,231801,blocked_header
49677,8667,19,231801,blocked_shot
49677,8659,22,24171,blocked_shot
32706,10252,1,148315,header
32706,8650,4,184536,header
32706,8650,7,184536,shot
32706,10252,10,56972,distance
32706,8650,13,22764,header
32706,10252,16,148315,header
32706,10252,19,148315,big chance blocked
32706,8650,22,39225,header
32706,8650,25,280260,shot
32706,8650,28,95327,shot
32706,8650,31,39225,shot
32706,10252,34,78324,distance
54109,9826,1,28901,distance
54109,9826,4,192921,blocked_header
54109,9826,7,363340,blocked_shot
54109,8191,10,290410,shot
54109,8191,13,32304,blocked_shot
56845,8668,1,26151,distance
56845,8668,4,24846,distance
56845,8668,7,26151,blocked_shot
56845,8668,10,26151,direct_freekick
56845,8668,13,181276,blocked_shot
56845,8659,16,239807,blocked_shot
56845,8668,19,212866,distance
56845,8668,22,181276,blocked_shot
56845,8668,25,215384,blocked_shot
56845,8668,28,23268,blocked_header
56845,8659,31,23257,blocked_shot
56573,10194,1,110148,direct_freekick
56573,8197,4,214570,blocked_shot
56573,8197,7,13423,bicycle_kick
56573,8197,10,286119,shot
56573,10194,13,23253,blocked_shot
56573,10194,16,47418,blocked_shot
56573,8197,19,286119,shot
56573,10194,22,106228,blocked_shot
56573,10194,25,109621,volley
56573,10194,28,106228,header
56573,8197,31,173461,distance
56573,8197,34,202562,shot
34790,9825,1,46469,blocked_header
34790,8456,4,37412,shot
34790,8456,7,37412,blocked_shot
34790,8456,10,33991,shot
