match_id,team_id,goal_number,player1_id,player2_id,goal_type
53917,10260,2,113836,35327,shot
53917,10260,3,160713,30829,shot
45539,8344,1,23806,150596,header
33153,8455,1,30853,,shot
33153,9826,2,25537,146830,shot
33153,8455,3,79574,107417,distance
46238,8668,1,24006,36012,shot
46238,9879,2,27430,,
46238,8668,3,77690,,shot
46238,8668,4,23782,181276,header
46238,8668,5,26151,24006,shot
46551,8456,1,37412,30459,volley
46551,9825,2,31013,36378,shot
46551,8456,3,75310,30509,shot
46551,8456,4,40196,,distance
46551,9825,5,31013,75489,shot
46551,8456,6,37459,33991,shot
46551,8456,7,40196,26181,shot
46551,9825,8,35606,26111,header
46551,8456,9,36615,,
32667,10261,1,31292,,shot
32667,8466,2,109491,23792,shot
44122,10003,1,23305,24948,volley
44122,9850,2,35905,34261,volley
51466,8650,1,40636,156008,shot
51466,8650,2,156008,,shot
51466,8650,3,239856,40636,volley
51466,8650,4,40636,198566,shot
51466,8650,5,246575,40636,shot
49083,10261,1,26160,94550,shot
49083,9826,2,24744,,
49083,10261,3,26163,,
37233,8456,1,36615,,direct_freekick
37233,8456,2,39027,,shot
37233,9879,3,30352,47394,shot
37233,8456,4,39027,,
37233,8456,5,33991,37459,shot
37233,8456,6,38807,75310,shot
37687,8650,1,40636,156008,volley
37687,8650,2,246575,40636,shot
37687,8650,3,40636,156008,shot
37687,8344,4,149917,23806,header
49710,10260,1,113836,30829,shot
49710,10260,2,449241,113836,shot
49710,10260,3,23354,30829,volley
49710,8654,4,34543,91560,shot
44937,8466,1,37234,23823,distance
44937,8586,2,30960,37506,volley
44937,8466,3,45418,,
44937,8466,4,39225,37234,shot
44937,8586,5,30960,110189,shot
49140,10194,1,39109,30830,shot
49140,10252,2,150401,,shot
49140,10194,3,30830,119541,shot
39585,8668,1,77690,101192,distance
39585,8668,2,193859,,
39585,8668,3,215384,,direct_freekick
52071,8667,1,115681,38759,shot
52071,8659,2,196308,24737,shot
50333,9826,1,363340,32087,distance
44241,8466,1,109491,37234,shot
44241,8466,2,109491,39225,shot
44241,8466,3,39225,109491,shot
36138,8455,1,107417,38834,volley
48355,8472,1,144996,,
30588,8667,1,163200,,volley
30588,8667,2,131583,,deflected
30588,10260,3,165823,30829,header
30588,10260,4,30829,,distance
30588,8667,5,163200,,
37332,8650,1,184536,246575,shot
37332,8456,2,39027,37459,header
37332,8456,3,75310,33991,volley
37987,10194,1,95434,39109,shot
37987,10261,2,39987,,saved_back_into_play
37987,10261,3,39987,26163,deflected
37987,10261,4,31292,,loose_ball
37987,10261,5,39987,94550,header
37987,10261,6,26160,26154,shot
37987,10261,7,46700,,
47027,9850,1,35905,34261,deflected
47027,9879,2,197514,,direct_freekick
47027,9879,3,24223,,distance
53606,8586,1,157723,,direct_freekick
53606,8659,2,26527,169162,shot
54613,8654,1,34543,,shot
54613,9825,2,31013,37436,shot
54613,9825,3,31013,,header
54613,9825,4,32118,46469,volley
56609,10252,1,23264,184360,shot
56609,10003,2,38363,2802,header
51180,8344,1,149917,24157,deflected
51180,8344,2,24157,149917,shot
51180,8472,3,32627,167634,volley
51180,8472,4,160243,150833,deflected
36509,8650,1,22764,,shot
36509,8455,2,107417,,shot
36509,8455,3,33639,128864,shot
37854,8668,1,77690,24006,shot
37854,8466,2,190872,37234,distance
37854,8668,3,181276,101192,shot
42716,8667,1,111930,,shot
42716,8667,2,40055,148832,shot
42716,8667,3,32304,115681,shot
42716,8667,4,24656,,distance
42716,8667,5,25389,,shot
42716,8667,6,40055,,loose_ball
58525,8456,1,15403,33991,shot
56838,9825,1,46469,31013,header
39840,10260,1,113836,70409,shot
56118,8586,1,37506,,
56118,8586,2,41008,37506,distance
56118,8586,3,30895,30960,volley
30736,8654,1,30630,23933,shot
30736,8659,2,37804,23257,shot
30736,8659,3,37804,,shot
30736,8654,4,91560,23933,shot
30736,8654,5,23933,91560,shot
30736,8659,6,239807,23257,shot
33019,8650,1,51553,37475,shot
57240,8456,1,15403,37412,distance
57240,8344,2,110169,,shot
57240,8344,3,24157,23806,header
57240,8344,4,24157,32942,header
57240,8456,5,75310,37459,header
53742,9825,1,46469,75489,shot
53742,9825,2,32118,,shot
53742,9825,3,32118,37436,shot
53742,9879,4,23949,,loose_ball
59733,8667,1,231801,,
40309,8472,1,167634,35443,header
40309,8466,2,109491,,shot
40309,8466,3,26552,279490,header
49282,9826,1,25537,23030,shot
49282,10194,2,39109,33881,shot
49282,10194,3,40695,38899,shot
40191,8586,1,37506,,
38709,9825,1,36410,,shot
38709,9825,2,31013,143793,shot
58346,9850,1,24583,35905,shot
58346,9826,2,35345,,
44842,8654,1,40015,23932,shot
44842,9879,2,23283,34574,header
44842,9879,3,27430,24223,shot
58792,8650,1,40636,,header
58792,8650,2,25984,184536,header
58792,8650,3,40636,,direct_freekick
59214,8586,1,30960,157723,header
59214,8586,2,157723,,header
59214,10260,3,113836,449241,shot
48536,8455,1,30853,,loose_ball
48536,8455,2,94086,128864,shot
48536,8455,3,128864,107417,shot
30889,10194,1,95434,,shot
30889,8668,2,24846,,
48210,10252,1,23264,,shot
30234,8456,1,40196,,shot
30234,10003,2,143365,24123,header
30234,8456,3,36615,,shot
30234,8456,4,16351,,shot
30234,10003,5,143365,282470,shot
30226,8659,1,239807,,
33955,9825,1,143793,38521,shot
33955,9825,2,46469,143793,shot
33955,10252,3,148315,183715,header
47329,8654,1,34543,23538,shot
47329,8654,2,37169,47382,shot
56060,8668,1,23782,181276,volley
56060,8668,2,26151,,direct_freekick
47320,8472,1,24159,,direct_freekick
47320,8472,2,144996,24159,deflected
47320,9879,3,23283,34574,header
47320,8472,4,24159,144996,shot
47320,8472,5,24159,,
38215,8455,1,107417,38834,shot
38215,8455,2,30853,94086,shot
52093,10260,1,35327,,shot
52093,10260,2,113836,32569,shot
53703,8456,1,15403,16351,shot
53703,10261,2,,,
53703,8456,3,75310,,shot
39926,8466,1,37234,190872,shot
57160,10194,1,40695,,
57160,8650,2,40636,,shot
57160,10194,3,30830,110148,header
57160,10194,4,39109,,distance
57160,8650,5,30618,,
57160,8650,6,40636,51553,shot
57160,10194,7,33881,110148,shot
57160,8650,8,51553,,shot
47786,9826,1,35345,,missed
47786,8586,2,157723,30960,shot
47786,8586,3,30348,30895,shot
50648,9825,1,37436,143793,shot
50648,9825,2,37436,,shot
32707,8455,1,33639,,deflected
32707,8455,2,33639,23783,shot
32707,8455,3,33639,,loose_ball
32707,10260,4,70409,186137,shot
45723,9826,1,35345,,shot
54663,10252,1,184360,23264,shot
54663,10252,2,148315,23264,header
54663,8650,3,51553,156008,shot
54663,8650,4,30618,,
53466,8456,1,15403,37459,shot
53466,8344,2,150596,110169,shot
53466,8456,3,33991,,shot
53466,8456,4,36615,37412,shot
53466,8456,5,37412,36615,shot
53466,8344,6,24157,185389,shot
59794,9850,1,72417,32728,header
52083,8466,1,109491,46893,volley
52083,8466,2,114268,23792,volley
52083,8472,3,184822,24159,volley
52083,8472,4,24159,25075,shot
42897,8586,1,30960,157723,header
42897,10003,2,74663,,
42897,8586,3,30960,46353,shot
42897,10003,4,143365,38363,volley
52634,8668,1,26151,181276,shot
52634,8659,2,42168,24171,header
40996,10261,1,26160,31292,shot
40996,10261,2,39987,94550,shot
40996,8654,3,34543,,shot
40996,10261,4,26160,,direct_freekick
31291,8659,1,23257,23787,distance
31291,10252,2,78324,,
31291,10252,3,184360,,shot
31291,10252,4,183500,183715,shot
31291,10252,5,78324,148315,distance
31291,8659,6,71502,24171,shot
31291,10252,7,148315,,
30479,9826,1,35345,25537,shot
59143,8650,1,30618,40636,header
59143,8650,2,51553,184536,shot
59143,8650,3,51553,30831,shot
59143,8650,4,40636,,shot
59143,8650,5,51553,,missed
55637,10260,1,30843,,header
55637,10260,2,23354,41468,distance
48317,8466,1,26552,362694,header
48317,9825,2,46469,26111,shot
48317,9825,3,37436,36378,shot
48317,8466,4,37234,109491,shot
49857,8472,1,24159,,loose_ball
42072,10003,1,127130,23305,deflected
42072,9879,2,27430,,
46405,8456,1,37412,37459,shot
46405,8586,2,24531,,shot
46405,8456,3,36615,,
46405,8456,4,15403,,shot
46405,8586,5,41365,,shot
46405,8456,6,92666,40196,deflected
46405,8456,7,39027,,loose_ball
39300,9825,1,196386,37436,shot
39300,9825,2,196386,46469,shot
37513,9850,1,32728,,shot
37513,8344,2,33781,198510,shot
37513,8344,3,30988,,shot
37513,9850,4,201664,,shot
57073,10252,1,183500,148315,shot
57073,8668,2,32705,36012,shot
57073,8668,3,26151,,direct_freekick
56380,8466,1,37234,39225,shot
56380,8466,2,39225,157838,shot
56380,8466,3,109491,39225,shot
57717,8667,1,23293,,shot
57717,8586,2,114971,46353,shot
42539,8455,1,31306,,shot
31724,8472,1,184822,,
31724,8472,2,24159,,loose_ball
31724,8472,3,160243,184822,shot
59580,10260,1,34944,,
59580,10260,2,30843,41468,shot
59580,10194,3,39109,110148,shot
41472,8650,1,51553,40636,shot
41472,8659,2,25666,,shot
48356,8654,1,23933,47382,volley
48356,8654,2,23933,47382,header
49772,9826,1,212714,160194,shot
49772,9826,2,22929,212714,header
49772,8659,4,254702,25666,shot
49772,9826,5,25537,,
41784,8654,1,23933,30892,shot
41784,8654,2,23933,,shot
36836,8455,1,107417,31306,shot
36836,8455,2,107417,33639,shot
36836,8455,3,107417,,
58335,8650,1,22764,30618,shot
58335,8650,2,22764,30618,header
58335,8650,3,246575,40636,shot
58335,8650,4,51553,184536,shot
58335,8650,5,246575,,loose_ball
58335,9825,6,24011,,
38461,9879,1,23283,128827,shot
38461,10260,2,30843,41468,shot
38461,10260,3,34944,,deflected
38461,9879,4,23949,,header
45361,8466,1,39225,,direct_freekick
45361,10194,2,25550,39109,shot
45361,8466,3,23792,157838,distance
45361,10194,4,30830,39109,header
40053,8667,1,23293,115681,header
40053,8667,2,8922,,header
39499,10003,1,38831,2802,shot
39499,10003,2,23305,38831,header
39499,10003,3,143365,2802,header
49284,8586,1,30960,159833,shot
44653,8466,1,26552,,shot
43840,10194,1,30830,,deflected
43840,10003,2,74663,2802,header
54588,8455,1,31306,52133,volley
54588,8659,2,25666,239807,header
40877,8654,1,24751,40015,header
40877,8654,2,40015,37169,deflected
48032,9826,1,35345,25537,shot
48032,9826,2,23837,160194,header
48032,8668,3,32705,24846,shot
48032,9826,4,31953,35345,shot
48032,8668,5,26151,,shot
52161,8650,1,30831,,
52161,8650,2,51553,30618,shot
52161,9879,3,30352,,loose_ball
52161,8650,4,184536,51553,deflected
52161,8650,5,30618,,
59285,8456,1,40196,37412,shot
59285,8472,2,169721,167634,shot
59285,8472,3,169721,167634,shot
59285,8456,4,26181,92666,shot
30983,8586,1,30960,,loose_ball
30983,8586,2,114971,,loose_ball
30983,8586,3,30960,,shot
30983,8586,4,110189,500520,distance
35451,9825,1,46469,,shot
35451,9825,2,46469,,shot
35451,9825,3,31435,46469,shot
35451,9825,4,46539,37436,header
35451,8472,5,167634,,distance
57092,8667,1,24656,115681,deflected
57092,8667,2,8922,23293,shot
57092,8667,3,8922,24105,header
57092,8667,4,115681,111930,shot
54851,8455,1,30631,,direct_freekick
44659,10260,1,30843,,
44659,10260,2,30829,32569,volley
49142,8650,1,51553,246575,shot
49142,8650,2,156008,51553,shot
49142,10003,3,127130,23305,shot
49142,8650,4,22764,,
49142,8650,5,51553,40636,header
49142,10003,6,143365,,
49142,8650,7,156008,,shot
50199,8456,1,36615,16351,shot
30465,10261,1,39987,,loose_ball
41915,9850,1,32728,24583,shot
56229,9879,1,27339,30352,shot
56229,8659,2,196308,25666,shot
37949,8466,1,72665,23792,header
37949,8654,2,23538,23933,shot
37949,8654,3,34543,,volley
37949,8654,4,23933,,bicycle_kick
58248,9850,1,35493,35905,shot
58248,10252,2,148315,30602,shot
58248,10252,3,148315,182223,header
58248,10252,4,183500,184360,shot
58248,9850,5,26209,,
46556,8668,1,181276,24846,shot
51807,8455,1,178812,107417,shot
51807,8455,2,178812,107417,shot
51807,8455,3,178812,30853,shot
51807,9879,4,30839,23949,shot
44188,10261,1,94550,26154,shot
44188,10261,2,39987,,shot
44188,8667,3,24658,24656,header
44188,10261,4,94550,,loose_ball
44188,10261,5,109652,,volley
42070,8456,1,15403,,loose_ball
42070,8456,2,15403,26181,volley
42070,8456,3,36615,,shot
34004,8650,1,40636,,shot
34004,8650,2,246575,40636,shot
34004,8650,3,30618,,
45012,10194,1,33881,,
56519,8472,1,160243,196169,volley
56519,8472,2,184822,35443,volley
31130,10003,1,24123,23882,shot
31130,9826,2,35523,,
43743,8586,1,37506,30960,shot
30866,10003,1,143365,102356,header
30866,9825,2,32118,78513,shot
30866,9825,3,46469,32118,shot
30866,9825,4,23688,,
51246,8344,1,176889,,shot
51246,9879,2,128827,30839,shot
51246,8344,3,176889,149917,header
51246,9879,4,31290,,
54198,8455,1,33639,,shot
54198,8455,2,107417,,
54198,8455,3,35411,,shot
54198,8455,4,35411,,shot
33584,8466,1,109491,,shot
56173,8650,1,30618,,direct_freekick
56173,8650,2,51553,156008,shot
56173,8472,3,144996,24159,header
41298,8456,1,15403,30509,shot
41298,8456,2,15403,,loose_ball
41298,8456,3,92666,36615,shot
41298,8456,4,36615,16351,shot
48709,8668,1,215384,251925,shot
48709,8668,2,181276,251925,shot
48709,8668,3,24006,181276,shot
40218,9850,1,24583,32728,header
40218,10194,2,33881,,
59738,10260,1,186137,30843,header
59738,10260,2,30829,38994,header
59738,10260,3,113836,30829,shot
31583,8654,1,37169,,
31583,8667,2,24656,,direct_freekick
31583,8667,3,163200,,
35796,9825,1,46469,31013,shot
50299,10252,1,202553,,
50299,10252,2,148315,23264,shot
50299,8455,3,31306,30631,header
57324,9826,1,24744,,
57324,8472,2,32627,160243,header
57324,9826,3,363340,,
57324,9826,4,148909,,shot
54018,8650,1,51553,25984,header
55554,8456,1,75310,30509,header
55554,8456,2,36615,,direct_freekick
32452,10261,1,26163,39987,shot
44133,9850,1,201664,109638,distance
31177,10003,1,276121,2802,volley
31177,10003,2,2802,118528,shot
55012,10194,1,34601,,direct_freekick
59930,10003,1,38363,143365,shot
59930,8659,2,33468,24171,shot
59930,8659,3,71502,,shot
45417,8455,2,115067,,shot
45417,10252,3,78324,139671,shot
44120,8668,1,251925,,shot
44120,8344,2,112205,23806,shot
44120,8668,3,77690,23782,shot
55852,9879,1,197514,,volley
55852,9879,2,282276,,loose_ball
55852,9879,3,27339,128827,shot
41986,8456,1,37459,36615,distance
41986,8456,2,15403,37459,shot
40802,8650,1,30618,,
40802,8650,2,30618,,
40802,8650,3,30618,,post
40802,8650,4,40636,51553,shot
41902,8466,1,46893,190872,shot
41902,8466,2,39225,,shot
41902,8466,3,109491,39225,shot
41902,9850,4,34261,,shot
41902,9850,5,32728,,loose_ball
41902,8466,6,502421,23792,shot
43117,8654,1,47382,37169,header
43117,10194,2,30830,,deflected
43117,10194,3,110148,,shot
43117,10194,4,25550,24213,shot
46063,9825,1,31435,196386,shot
57108,10252,1,148315,78324,shot
57108,10194,2,25550,30830,shot
57108,10194,3,30830,37194,shot
57108,10194,4,109621,,distance
57108,10194,5,119541,110148,shot
59795,8344,1,149917,24157,shot
59795,8650,2,40636,34036,shot
59795,8344,3,24157,149917,shot
59795,8650,4,22764,184536,volley
59795,8650,5,22764,184536,header
59795,8650,6,40636,51553,shot
59795,8650,7,51553,40636,shot
59795,8344,8,149917,30988,header
59795,8650,9,40636,22764,shot
55945,8455,1,33639,178812,shot
55945,8455,2,178812,115067,shot
55945,8455,3,107417,,
55945,8455,4,128864,30853,shot
55945,8455,5,128864,,shot
55945,8455,6,292462,115067,shot
36251,8668,1,24846,,
36251,10003,2,143365,89185,shot
36251,8668,3,181276,26151,shot
36251,8668,4,215384,26151,header
36251,10003,5,24948,2802,header
55938,8667,1,8922,,saved_back_into_play
55938,8667,2,24105,,loose_ball
55938,8667,3,23293,24658,shot
37182,8456,1,36615,,
37182,8456,2,36615,,
37182,8456,3,36615,26181,distance
37182,8456,4,40196,38807,shot
37182,8456,5,30459,,shot
51154,10261,1,46700,26163,header
41053,9850,1,32728,34261,shot
41053,9850,2,40100,,volley
49102,8466,1,109491,30974,shot
49102,8466,2,37234,39225,shot
49102,8586,3,157723,,shot
49102,8586,4,157723,37506,shot
49102,8586,5,157729,157723,distance
38225,10260,1,30829,23354,distance
38225,10260,2,30829,,loose_ball
43181,8456,1,37459,,shot
43181,9825,2,23688,32118,shot
44304,8455,1,30627,,
50156,9879,1,35477,,
50156,9879,2,27339,23283,distance
50156,8668,3,26151,32448,shot
50156,8668,4,32705,24846,shot
44146,8586,1,26108,,
44146,8650,2,40636,,shot
44146,8650,3,184536,239856,distance
44146,8650,4,156008,,direct_freekick
52791,10252,1,182223,,direct_freekick
52791,10260,2,30829,144993,header
52791,10260,3,30829,,
52791,10260,4,41468,,shot
52791,10260,5,70409,449241,shot
38630,8466,1,109491,39225,shot
38630,8466,2,39225,37234,shot
38630,8466,3,37234,46008,distance
38630,8466,4,109491,190872,shot
46076,10194,1,25550,,shot
44873,8654,1,47382,37169,header
44873,8654,2,40015,47382,deflected
44873,8472,3,24159,25075,shot
32405,10003,1,24123,118528,shot
32405,10003,2,24123,143365,shot
32405,10003,3,38831,127130,shot
49767,8659,1,41232,,distance
49767,8659,2,32734,196308,shot
49767,8344,3,149917,110169,distance
49767,8344,4,176889,49970,header
49767,8659,5,254702,,loose_ball
49767,8344,6,214123,40651,shot
31552,9879,1,30352,27339,volley
31552,10252,2,24698,139671,header
31552,9879,3,71550,128827,header
48602,9826,1,35345,22929,shot
48602,9826,2,22929,,shot
48602,9826,3,35345,23358,shot
56933,8455,1,292462,115067,shot
56933,8455,2,,,
56933,8455,3,30631,,saved_back_into_play
56933,8455,4,30631,,loose_ball
56933,8455,5,94086,292462,shot
47360,8668,1,32705,,loose_ball
47360,8668,2,181276,26151,shot
47360,9825,3,24011,,
37482,8667,1,32304,24105,header
55626,8456,1,36615,,
55626,8466,2,39225,,
55626,8456,3,26181,37459,shot
55626,8456,4,15403,16351,header
55626,8456,5,92666,33991,shot
46548,10260,1,41468,,direct_freekick
46548,10260,2,41468,70409,shot
46548,10260,3,70409,144993,shot
46548,10260,4,449241,41468,shot
32864,8659,1,41232,71502,shot
34960,8472,1,25150,,distance
34960,8586,2,30960,157723,
34960,8586,3,194165,157723,shot
34960,8586,4,157723,110189,distance
34960,8586,5,30960,,loose_ball
34960,8586,6,157729,26108,shot
59741,8650,1,30618,,
59741,8654,2,30668,,loose_ball
59741,8650,3,30618,,
31217,8654,1,23538,,header
31217,9825,2,32118,37436,shot
31217,9825,3,46469,26005,shot
31217,9825,4,32118,75489,shot
38370,9826,1,35345,160194,shot
43654,9879,1,71550,23283,shot
57387,8650,1,246575,40636,shot
57387,8650,2,22764,30618,header
57387,8456,3,37459,38807,shot
57387,8650,4,34036,,
57387,8650,5,184536,,shot
39610,10260,1,532741,39618,volley
39610,10260,2,532741,,shot
39610,8667,3,25389,32304,distance
39610,10260,4,30843,,shot
42850,8344,1,112205,,distance
55733,10194,1,37194,110148,distance
56437,8472,1,30362,,
55730,8455,1,35411,115067,deflected
35870,8659,1,196308,,loose_ball
35870,8659,2,23257,,volley
35870,8586,3,30960,,saved
35870,8659,4,33468,,shot
35870,8659,5,26527,,
35870,8586,6,194165,30895,header
35870,8586,7,157723,,loose_ball
57774,10194,1,110148,,
57774,8344,2,23806,,
53723,8455,1,33639,94086,volley
53723,8472,2,169721,,shot
53723,8472,3,184822,,
55165,8668,1,24846,,
55165,8668,2,26151,77690,shot
57153,9825,1,75489,37436,shot
57153,9825,2,32118,75489,volley
57153,9825,3,32118,,shot
40507,8456,1,30509,,header
40507,8456,2,37412,,shot
40507,8659,3,32734,196308,shot
40507,8456,4,30459,39027,shot
50936,10261,1,24225,150201,shot
50936,10003,2,143365,276121,header
50936,10003,3,143365,,
48358,8650,1,246575,184536,distance
48358,8650,2,40636,246575,shot
48358,9850,3,35905,,loose_ball
48358,8650,4,246575,,deflected
48358,9850,5,32728,25667,header
42020,8586,1,114971,157723,shot
42020,9879,2,23283,,shot
42020,8586,3,194165,30895,header
42020,8586,4,26108,157723,volley
42020,9879,5,23283,,saved_back_into_play
36147,9826,1,8985,,
49379,9825,1,46539,37436,shot
49379,9825,2,36378,,loose_ball
49379,9825,3,46469,36378,header
42047,8456,1,15403,36615,header
42047,8456,2,36615,26181,shot
57133,9879,1,27339,71550,shot
57133,9879,2,37604,30352,header
57133,8667,3,8922,,header
57133,8667,4,23293,23839,header
42821,8455,1,35411,,shot
42821,8455,2,94086,30853,shot
52428,10260,1,30829,,
52428,10260,2,30829,144993,distance
52428,10260,3,41468,186137,volley
52428,10260,4,41468,35327,header
45644,8668,1,11736,,
45644,8668,2,77690,,
34226,8586,1,46353,30960,header
56467,8472,1,169721,35443,header
56467,8472,2,184822,,
56467,8472,3,167634,184822,shot
56467,8472,4,169721,167634,header
54597,10003,1,143365,127130,shot
54597,10252,2,23264,139671,shot
54597,10003,3,127130,,distance
54597,10003,4,2802,127130,shot
54597,10003,5,143365,,
31554,8659,1,239807,41232,shot
49596,9825,1,46469,37436,header
41516,10252,1,182223,139671,shot
41516,10252,2,149895,,
41516,10252,3,184360,,header
41516,10252,4,184360,149895,header
51025,8650,1,47558,30618,header
51025,9826,2,23030,,
51025,8650,3,40636,246575,shot
51025,9826,4,23030,8985,shot
51025,9826,5,363340,160194,shot
51025,9826,6,363340,35523,shot
57323,8668,1,215384,32705,distance
57323,8456,2,37412,36615,shot
57323,8456,3,15403,38807,header
57323,8456,4,15403,26181,shot
57323,8668,5,181276,24846,header
55694,8472,1,35443,169721,volley
51624,10261,1,24225,94550,header
51624,10261,2,39987,,shot
51624,10261,3,24228,39987,shot
39270,10194,1,25550,,loose_ball
39270,10194,2,110148,25550,shot
39270,10194,3,95434,110148,shot
39270,9879,4,30352,23949,shot
39270,10194,5,33881,39109,shot
57848,8466,1,39225,,shot
49576,8586,1,194165,,
49576,8654,2,30892,,direct_freekick
53378,8455,1,72541,,
53378,8455,2,178812,,shot
53378,8455,3,30853,178812,shot
56459,9826,1,363340,146830,shot
56459,9879,2,282276,71550,shot
56459,9826,3,363340,,direct_freekick
56459,9879,4,420252,248454,distance
37103,8668,1,101192,32705,shot
37103,8668,2,181276,24006,shot
55926,8650,1,22764,,
55926,8650,2,25984,30618,volley
55926,8650,3,51553,30618,volley
35800,8456,1,26181,36615,distance
35800,8456,2,39027,,shot
56994,9825,1,75489,46469,volley
56994,9825,2,214685,,deflected
47915,8466,1,39225,23792,shot
47915,10260,2,41468,,direct_freekick
30069,10003,1,23305,38831,shot
30069,10003,2,28108,143365,shot
30069,8472,3,184822,24159,header
30069,10003,4,143365,,shot
49911,8586,1,114971,,shot
49911,10252,2,139673,,
49911,8586,3,30960,,
49589,8659,1,32441,,
49589,8659,2,33468,169162,shot
49589,10194,3,39109,23253,distance
30506,10261,1,26163,46700,shot
30506,10252,2,148315,182223,header
30506,10261,3,31292,,shot
58040,8668,1,32705,8922,header
49824,9879,1,23283,30890,shot
49824,8659,2,32441,23257,header
54472,8667,1,24658,24656,header
54472,8344,2,23806,32942,volley
54472,8667,3,23839,,shot
41960,10260,1,30843,,
41960,10260,2,30829,,direct_freekick
54464,9825,1,46469,36378,shot
54464,8472,2,25075,,
54464,9825,3,75489,214685,shot
54464,9825,4,75489,46469,shot
34128,10003,1,127130,,shot
34128,8650,2,51553,,shot
34128,8650,3,106228,,shot
34128,10003,4,118528,127130,shot
49591,8586,1,157729,157723,shot
49591,8586,2,157729,114971,shot
36382,9825,1,75489,,loose_ball
36382,10194,2,119541,,loose_ball
36382,9825,3,35606,36378,header
36382,9825,4,26111,36378,header
54270,8586,1,114971,174850,shot
47559,8455,1,128864,,loose_ball
47559,8455,2,32345,30627,volley
52960,10003,1,118528,127130,shot
52960,10003,2,23305,213489,shot
42161,8466,1,114268,37234,header
56843,8456,1,37412,16351,volley
56843,8456,2,36615,75310,
56843,8456,3,37412,75310,shot
56843,8456,4,26181,33991,volley
56843,10260,5,30829,,direct_freekick
47161,10261,1,39987,46700,header
47161,8667,2,231801,23839,shot
47161,10261,3,39987,,loose_ball
47161,8667,4,111930,231801,header
47161,8667,5,23839,32304,volley
47560,9850,1,32728,,saved_back_into_play
47560,10252,2,150401,23264,shot
33721,8659,1,33468,,loose_ball
33721,8659,2,23787,,volley
33721,8659,3,41232,25666,shot
43942,8654,1,231804,23538,deflected
43942,8668,2,24846,,direct_freekick
43942,8654,3,37169,,
43942,8668,4,24846,,direct_freekick
43942,8668,5,181276,26151,header
40973,8456,1,36615,,shot
40973,10252,2,26539,183500,shot
40973,8456,3,15403,26181,header
40973,10252,4,183500,,direct_freekick
40973,10252,5,184360,69650,shot
44494,8668,1,181276,26151,shot
44494,8668,2,215384,181276,shot
44494,8668,3,181276,31465,shot
44494,10261,4,26160,31292,distance
44494,10261,5,39987,26154,shot
39897,8344,1,176889,23806,header
39897,9879,2,38229,31290,distance
39897,8344,3,149917,,distance
34219,8667,1,231801,,
48337,8659,1,41232,71502,shot
48337,10260,2,30829,,direct_freekick
48337,8659,3,239807,41232,shot
48337,10260,5,39618,,shot
56879,8466,1,40165,37234,shot
56879,8466,2,39225,,direct_freekick
56879,8466,3,109491,,header
51965,9850,1,46354,47194,distance
41378,8650,1,51553,30618,header
41378,8650,2,40636,51553,shot
41378,8472,3,167634,,shot
41378,8650,4,40636,51553,shot
49652,9825,1,385437,75489,shot
49652,9825,2,75489,46469,shot
49652,10003,3,276121,143365,volley
53374,8586,1,157729,37506,shot
53374,8455,2,30627,41468,header
32526,10261,1,39987,94550,shot
32526,10261,2,39987,,shot
32526,8344,3,25550,149917,shot
36588,9879,1,23949,197514,shot
51311,8650,1,40636,37475,shot
51311,8650,2,51553,,shot
51311,8650,3,30618,,
51311,9826,4,363340,213502,header
47178,8668,1,181276,23268,shot
47178,8456,2,75310,36615,shot
47178,8456,3,37412,37459,shot
47178,8668,4,31465,,
47178,8456,5,37412,,post
40579,8455,1,128864,35411,shot
40579,9850,2,47194,116750,shot
40579,8455,3,107417,,shot
40579,8455,4,94086,,shot
56699,8466,1,37234,23792,shot
56699,8466,2,109491,,shot
57749,8472,1,25075,,shot
57749,10260,2,449241,32569,shot
57749,10260,3,449241,,volley
32913,8654,1,35110,23933,shot
32913,8654,2,23936,,shot
32913,8654,3,231804,40015,shot
45139,8659,1,113968,41232,header
45139,9825,2,143793,31435,distance
39097,9825,1,143793,46469,shot
39097,9825,2,36378,46469,header
39097,9850,3,46354,,shot
39097,9825,4,75489,143793,shot
39097,9825,5,36378,75489,shot
33597,8586,1,166422,37506,distance
33597,8586,2,37506,114971,shot
32482,8344,1,149917,,shot
32482,8455,2,107417,33639,shot
32482,8455,3,33639,107417,volley
32482,8455,4,128864,79574,distance
32482,8455,5,107417,30631,shot
54659,9826,1,23358,35345,header
54659,9879,2,197514,31290,volley
54659,9879,3,23283,,volley
54659,9879,4,27430,38229,header
54659,9879,5,30890,38229,volley
46701,8668,1,23782,26151,shot
46701,8667,2,148832,23839,shot
46701,8668,3,36012,26151,volley
43608,10260,1,30843,,shot
43608,8466,2,37234,114268,shot
35531,10261,1,26160,38373,distance
35531,8650,2,30618,,
35531,10261,3,308932,26160,volley
35531,8650,4,51553,40636,header
40355,8472,1,36786,,
40355,10003,2,24123,38831,shot
40355,10003,3,143365,,
40355,8472,4,32627,,
59805,8456,1,37412,40196,shot
59805,8456,2,37412,37459,header
59805,8654,3,23936,231804,bicycle_kick
59805,8456,4,37459,37412,shot
38779,10252,1,148315,,saved
38779,8668,2,181276,24006,shot
38779,8668,3,24006,23782,distance
42030,8455,1,178812,30853,shot
42030,8456,2,37412,26181,shot
42030,8455,3,30853,,shot
55059,9825,1,24011,,
