season,stage,date,match_id,home_team_id,away_team_id,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,on_target_shot_home_team,on_target_shot_away_team,off_target_shot_home_team,off_target_shot_away_team,foul_home_team,foul_away_team,yellow_card_home_team,yellow_card_away_team,red_card_home_team,red_card_away_team,crosses_home_team,crosses_away_team,corner_home_team,corner_away_team,possession_home_team,possession_away_team,home_team_goal,away_team_goal
2012/2013,4,2012-09-15 00:00:00,36690,10194,8456,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,6,6,8,8,8,11,46518,23369.0,38899,40695,47418.0,33881,23253.0,39109.0,109621.0,32148.0,30830.0,31432,34305.0,39027.0,33086,31291.0,36615.0,41467.0,26181.0,38817.0,23991.0,108808.0,3,9,2,4,12,11,0,1,0,0,20,23,6,5,46.0,54.0,1,1
2012/2013,4,2012-09-15 00:00:00,47955,8472,8650,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,10,10,10,37868,25075.0,33863,24150,46353.0,35443,160243.0,25150.0,175947.0,33468.0,32627.0,30660,34036.0,22764.0,25984,154271.0,30618.0,47558.0,127130.0,184822.0,40636.0,246575.0,3,8,2,13,13,13,1,2,0,0,13,25,2,7,45.0,55.0,1,1
2012/2013,5,2012-09-22 00:00:00,44534,8455,10194,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,7,11,30859,31306.0,52133,23783,38834.0,79574,32345.0,41468.0,128864.0,107417.0,30853.0,46518,119541.0,40695.0,38899,47418.0,33881.0,39109.0,23253.0,109621.0,32148.0,30830.0,10,3,9,9,13,18,2,1,0,0,28,21,13,3,52.0,48.0,1,0
2012/2013,5,2012-09-23 00:00:00,42156,8650,10260,1,2,4,6,8,4,6,5,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,10,10,10,1,3,3,3,3,6,6,8,8,8,11,30660,154271.0,22764,25984,34036.0,47558,127130.0,30618.0,184822.0,40636.0,246575.0,26818,38994.0,30620.0,43248,32569.0,34944.0,24154.0,35327.0,144993.0,40945.0,30843.0,7,4,6,4,14,6,1,2,1,0,29,16,7,3,54.0,46.0,1,2
2012/2013,5,2012-09-23 00:00:00,53965,8456,9825,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,31432,30509.0,39027,33086,31291.0,37459,36615.0,41467.0,23991.0,37412.0,15403.0,37233,214685.0,35606.0,46539,78513.0,27277.0,24011.0,75489.0,37436.0,32118.0,37950.0,9,5,5,6,13,6,1,0,0,0,24,18,9,4,53.0,47.0,1,1
2012/2013,5,2012-09-23 00:00:00,41574,10261,9850,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,24227,23579.0,24899,24228,150466.0,109652,26160.0,33852.0,26163.0,46700.0,35411.0,40602,24903.0,23115.0,26209,33963.0,32728.0,46354.0,24583.0,23629.0,35493.0,37166.0,7,5,7,3,5,9,1,1,0,0,12,10,3,5,55.0,45.0,1,0
2012/2013,5,2012-09-22 00:00:00,51786,8466,10252,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,278285,157838.0,72665,26552,23823.0,35345,46893.0,23792.0,37234.0,39225.0,190872.0,69650,183715.0,30602.0,161414,94812.0,30503.0,24213.0,26539.0,161415.0,23949.0,148315.0,3,3,9,6,4,13,1,3,0,0,23,17,1,4,47.0,53.0,4,1
2012/2013,5,2012-09-22 00:00:00,36019,10003,8668,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11,37193,89185.0,24948,23881,276121.0,144996,24123.0,2802.0,118528.0,38831.0,38759.0,31465,77690.0,23268.0,30839,24846.0,26151.0,30371.0,24006.0,36012.0,39618.0,25666.0,7,15,10,12,23,9,5,1,0,0,23,30,8,4,54.0,46.0,0,3
2012/2013,5,2012-09-23 00:00:00,45810,8586,10172,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30380,159833.0,38835,37762,31921.0,30895,156727.0,41008.0,157729.0,30956.0,30348.0,30989,25925.0,23921.0,23311,24209.0,30367.0,97657.0,41156.0,30802.0,113465.0,24741.0,11,5,7,3,6,12,0,2,0,0,21,20,10,9,53.0,47.0,2,1
2012/2013,5,2012-09-22 00:00:00,30017,8659,9798,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,24147,22964.0,32441,26527,23787.0,24171,71502.0,113968.0,23257.0,24737.0,181276.0,119079,38067.0,28308.0,49709,23282.0,115980.0,40565.0,34194.0,24754.0,41244.0,24952.0,5,1,5,8,15,7,1,0,0,0,31,25,9,1,50.0,50.0,1,0
2012/2013,5,2012-09-22 00:00:00,50816,8654,8472,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,9,11,23932,30668.0,35110,24751,23931.0,37169,40015.0,23933.0,23936.0,34543.0,24372.0,37868,25075.0,24150.0,24230,46353.0,35443.0,25150.0,160243.0,175947.0,33468.0,32627.0,8,0,9,3,12,13,2,1,0,0,50,9,10,1,56.0,44.0,1,1
2012/2013,5,2012-09-22 00:00:00,42007,8528,9879,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,25156,35472.0,41071,33856,111865.0,38254,101192.0,22991.0,118929.0,41061.0,30922.0,30633,31290.0,23780.0,26777,24130.0,34574.0,43247.0,23283.0,282274.0,27430.0,71550.0,4,6,7,5,6,9,0,3,0,0,18,13,8,7,60.0,40.0,1,2
2012/2013,6,2012-09-29 00:00:00,38671,9825,8455,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,37233,214685.0,46539,26005,78513.0,27277,37436.0,24011.0,75489.0,32118.0,37950.0,30859,31306.0,52133.0,30627,38834.0,32345.0,79574.0,128864.0,107417.0,41468.0,30853.0,3,3,13,5,13,12,2,3,0,0,24,15,6,5,48.0,52.0,1,2
2012/2013,6,2012-09-30 00:00:00,55104,10252,8659,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,69650,183715.0,30602,161414,156007.0,139671,26539.0,78324.0,30503.0,23264.0,148315.0,24147,22964.0,32441.0,26527,39091.0,24171.0,113968.0,71502.0,23257.0,24737.0,23293.0,6,5,13,8,7,12,1,1,0,0,35,17,11,4,51.0,49.0,1,1
2012/2013,6,2012-09-29 00:00:00,56065,8668,8466,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,10,10,31465,77690.0,23268,30839,24846.0,26151,30371.0,24006.0,36012.0,39618.0,8922.0,278285,23069.0,26552.0,72665,157838.0,190872.0,23792.0,279490.0,37234.0,39225.0,109491.0,5,3,8,7,4,5,0,0,0,0,23,7,10,3,56.0,44.0,3,1
2012/2013,6,2012-09-29 00:00:00,52840,9879,8456,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,30633,31290.0,23780,26777,24130.0,43247,23283.0,34574.0,38229.0,30496.0,71550.0,31432,30509.0,39027.0,213485,31291.0,41467.0,23782.0,37459.0,36615.0,37412.0,38817.0,3,8,4,10,7,11,0,1,0,0,3,16,2,4,38.0,62.0,1,2
2012/2013,6,2012-09-29 00:00:00,41853,10260,8586,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,8,8,8,11,26818,38994.0,30620,43248,32569.0,40945,30373.0,34944.0,24154.0,144993.0,30843.0,30380,159833.0,38835.0,176889,37762.0,156727.0,41008.0,30895.0,30956.0,31921.0,30348.0,8,1,8,6,7,9,0,0,0,0,42,11,9,5,74.0,26.0,2,3
2012/2013,6,2012-09-29 00:00:00,41048,9850,8650,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,40602,24903.0,34275,23115,33963.0,32728,46354.0,24583.0,23629.0,37166.0,24693.0,30660,265918.0,22764.0,25984,34036.0,27365.0,30618.0,47558.0,246575.0,40636.0,280276.0,7,7,6,4,10,5,1,0,0,0,20,14,5,5,43.0,57.0,2,5
2012/2013,6,2012-10-01 00:00:00,39655,10172,8654,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,30989,24209.0,26336,23921,23311.0,30367,97657.0,41156.0,30802.0,24741.0,33418.0,23932,30668.0,35110.0,24751,23931.0,37169.0,40015.0,23936.0,23933.0,23538.0,34543.0,7,6,5,8,13,19,2,8,0,0,18,30,4,13,49.0,51.0,1,2
2012/2013,6,2012-09-29 00:00:00,50426,9798,10261,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,119079,145002.0,28308,23358,23282.0,33421,104911.0,34194.0,24754.0,41244.0,33692.0,24227,23579.0,24228.0,24899,150466.0,26163.0,38373.0,212416.0,33852.0,46700.0,35411.0,2,1,9,3,10,12,0,3,0,0,11,5,6,3,50.0,50.0,2,2
2012/2013,6,2012-09-29 00:00:00,56890,10194,10003,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,6,6,8,8,8,11,46518,119541.0,40695,38899,47418.0,33881,23253.0,109621.0,39109.0,32148.0,30830.0,37193,89185.0,74663.0,24948,276121.0,23882.0,144996.0,23305.0,118528.0,2802.0,38759.0,6,4,4,7,18,10,1,1,0,0,37,24,6,8,40.0,60.0,2,0
2012/2013,6,2012-09-29 00:00:00,55330,8472,8528,1,2,4,6,8,2,4,6,8,5,5,1,3,5,7,2,4,6,8,3,4,7,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,7,7,7,7,10,10,10,37868,25075.0,24150,24230,46353.0,24159,35443.0,160243.0,175947.0,33468.0,32627.0,25156,33856.0,41071.0,111865,35472.0,101192.0,28901.0,38254.0,118929.0,30922.0,41061.0,2,4,9,7,22,17,2,5,0,1,25,11,8,1,55.0,45.0,1,0
2012/2013,7,2012-10-06 00:00:00,44553,8455,9850,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,7,11,30859,31306.0,52133,30627,38834.0,32345,30631.0,41468.0,128864.0,107417.0,30853.0,40602,24903.0,23115.0,26209,33963.0,96456.0,24583.0,46354.0,35493.0,40100.0,24698.0,12,2,7,5,7,1,0,0,0,0,27,15,10,2,62.0,38.0,4,1
2012/2013,7,2012-10-07 00:00:00,48628,8650,10194,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,30660,265918.0,22764,25984,34036.0,30618,47558.0,27365.0,280276.0,40636.0,246575.0,46518,119541.0,38899.0,40695,47418.0,23253.0,109621.0,33881.0,39109.0,32148.0,30830.0,8,3,9,1,9,17,0,6,0,0,26,14,5,5,62.0,38.0,0,0
2012/2013,7,2012-10-06 00:00:00,33745,8456,8472,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,10,10,31432,30509.0,24208,33086,16351.0,37459,38807.0,36615.0,23782.0,108808.0,38817.0,37868,25075.0,24150.0,33863,46353.0,24159.0,35443.0,160243.0,175947.0,32627.0,33468.0,10,6,15,3,14,12,0,3,0,0,29,13,15,4,61.0,39.0,3,0
2012/2013,7,2012-10-07 00:00:00,54529,10261,10260,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,24227,150466.0,24899,23579,174326.0,26163,38373.0,26160.0,33852.0,46700.0,35411.0,182917,38994.0,30620.0,43248,32569.0,34944.0,160713.0,144993.0,30829.0,113836.0,30843.0,2,5,13,6,14,10,4,4,0,0,33,13,6,5,44.0,56.0,0,3
2012/2013,7,2012-10-07 00:00:00,49980,8466,9879,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,8,8,8,11,278285,23069.0,72665,26552,23823.0,35345,46893.0,23792.0,37234.0,39225.0,109491.0,30633,31290.0,23780.0,26777,24130.0,23283.0,43247.0,34574.0,38229.0,282274.0,71550.0,5,5,6,11,14,7,4,0,0,0,27,23,8,8,42.0,58.0,2,2
2012/2013,7,2012-10-06 00:00:00,58008,10003,9798,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,37193,89185.0,74663,24948,276121.0,23882,144996.0,23305.0,118528.0,38831.0,38759.0,119079,145002.0,23358.0,28308,23282.0,33421.0,104911.0,35556.0,24754.0,41244.0,33692.0,12,11,11,2,7,11,1,3,0,0,27,19,11,3,60.0,40.0,2,2
2012/2013,7,2012-10-07 00:00:00,55194,8586,10252,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,26295,159833.0,38835,176889,37762.0,30895,41008.0,156727.0,31921.0,30348.0,30956.0,69650,183715.0,30602.0,161414,156007.0,78324.0,26539.0,30503.0,139671.0,148315.0,23264.0,5,3,15,4,7,7,1,3,0,0,32,5,8,0,58.0,42.0,2,0
2012/2013,7,2012-10-06 00:00:00,31864,8659,10172,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,9,11,24147,37428.0,32441,26527,39091.0,113968,71502.0,24737.0,25550.0,23293.0,24171.0,30989,25925.0,24740.0,23921,23311.0,30367.0,26336.0,41156.0,47394.0,30802.0,24741.0,5,6,5,6,18,13,2,2,0,0,15,19,2,5,45.0,55.0,3,2
2012/2013,7,2012-10-06 00:00:00,59438,8654,9825,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,23932,30668.0,35110,24751,43259.0,37169,40015.0,23936.0,23933.0,23538.0,47382.0,37233,214685.0,35606.0,26005,78513.0,75489.0,37436.0,24011.0,37950.0,46469.0,32118.0,2,8,4,10,8,6,3,2,0,0,13,33,4,14,45.0,55.0,1,3
2012/2013,7,2012-10-06 00:00:00,34113,8528,8668,1,3,5,7,2,4,6,8,3,4,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,7,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,25156,33856.0,41071,111865,35472.0,28901,101192.0,38254.0,41061.0,30922.0,49825.0,31465,77690.0,23268.0,30839,24846.0,30371.0,26151.0,24006.0,36012.0,39618.0,8922.0,2,10,6,6,14,17,2,5,0,0,19,24,7,6,52.0,48.0,2,2
2012/2013,8,2012-10-20 00:00:00,32148,9879,10252,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,30633,31290.0,23780,26777,24130.0,23283,43247.0,30352.0,71550.0,27430.0,30496.0,69650,183715.0,30602.0,139673,156007.0,24213.0,26539.0,78324.0,30503.0,23949.0,23264.0,5,2,12,8,6,7,1,2,0,0,20,14,6,4,53.0,47.0,1,0
2012/2013,8,2012-10-20 00:00:00,44437,8650,9798,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,7,11,35442,265918.0,22764,25984,34036.0,30618,47558.0,27365.0,280276.0,40636.0,246575.0,119079,145002.0,28308.0,23358,23282.0,33421.0,40565.0,34194.0,104911.0,24754.0,41244.0,6,8,17,6,13,7,1,1,0,0,16,17,5,5,56.0,44.0,1,0
2012/2013,8,2012-10-20 00:00:00,43301,10260,10194,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,182917,38994.0,30620,43248,32569.0,34944,30373.0,35327.0,30829.0,113836.0,30843.0,46518,119541.0,38899.0,40695,47418.0,109621.0,24411.0,33881.0,39109.0,32148.0,30830.0,5,4,7,2,9,8,1,1,0,0,15,27,3,3,65.0,35.0,4,2
2012/2013,8,2012-10-20 00:00:00,30130,9850,9825,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,40602,24903.0,34275,26209,33963.0,96456,24583.0,40100.0,47194.0,35493.0,24698.0,37233,214685.0,35606.0,26005,78541.0,37950.0,24011.0,37436.0,75489.0,32118.0,46469.0,2,7,3,8,11,8,4,0,0,0,5,17,1,9,38.0,62.0,1,0
2012/2013,8,2012-10-21 00:00:00,37960,10172,8668,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,30989,25925.0,192807,23921,63520.0,26336,41156.0,30802.0,47394.0,113465.0,24741.0,31465,77690.0,24216.0,23268,24846.0,26151.0,30371.0,24006.0,36012.0,8922.0,25666.0,4,5,5,7,7,15,2,1,0,0,13,14,5,4,56.0,44.0,1,1
2012/2013,8,2012-10-21 00:00:00,33473,8472,10261,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,10,10,10,37868,25075.0,24150,33863,46353.0,24159,35443.0,160243.0,175947.0,33468.0,32627.0,24229,49571.0,24899.0,30929,150466.0,33852.0,26160.0,38373.0,26163.0,35411.0,24225.0,1,4,12,3,8,12,0,4,0,1,23,10,8,4,53.0,47.0,1,1
2012/2013,8,2012-10-20 00:00:00,51359,10003,8528,1,2,4,6,8,1,3,5,7,9,5,1,3,5,7,2,4,6,8,3,4,7,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,7,7,7,7,10,10,10,37193,89185.0,74663,24948,276121.0,38831,24123.0,144996.0,23882.0,2802.0,118528.0,25156,41071.0,111865.0,33856,101192.0,28901.0,35472.0,38254.0,30922.0,41061.0,49825.0,7,8,9,3,11,10,2,3,0,0,23,12,8,3,51.0,49.0,2,1
2012/2013,8,2012-10-20 00:00:00,53926,8586,8455,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,30380,159833.0,38835,176889,37762.0,24656,156727.0,30895.0,157729.0,30956.0,30348.0,30859,31306.0,23783.0,52133,38834.0,79574.0,32345.0,41468.0,128864.0,107417.0,30853.0,13,3,8,4,7,8,3,2,0,0,26,21,7,4,47.0,53.0,2,4
2012/2013,8,2012-10-20 00:00:00,35675,8659,8456,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,24147,37428.0,32441,26527,23787.0,71502,113968.0,26494.0,24171.0,32734.0,23293.0,31432,24208.0,39027.0,33086,31291.0,38807.0,23782.0,26181.0,36615.0,108808.0,38817.0,4,10,7,10,12,13,4,3,0,1,16,27,6,9,43.0,57.0,1,2
2012/2013,8,2012-10-20 00:00:00,59329,8654,8466,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,23932,109897.0,24751,35110,43259.0,37169,40015.0,24800.0,23933.0,23538.0,47382.0,30974,157838.0,45418.0,26552,72665.0,35345.0,46893.0,23792.0,37234.0,109491.0,24501.0,5,3,1,7,11,14,0,2,0,0,23,20,6,3,48.0,52.0,4,1
2012/2013,9,2012-10-27 00:00:00,44811,9825,10172,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,9,11,37233,26111.0,35606,26005,78541.0,24011,143793.0,37436.0,75489.0,32118.0,46469.0,30989,25925.0,26336.0,23921,63520.0,30367.0,192807.0,41156.0,113465.0,47394.0,24741.0,12,3,7,2,16,10,1,2,0,1,19,9,4,2,66.0,34.0,1,0
2012/2013,9,2012-10-27 00:00:00,37947,10252,9850,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,69650,110947.0,30602,183715,156007.0,26539,78324.0,139671.0,30503.0,23264.0,148315.0,40602,24903.0,34275.0,26209,33963.0,40100.0,24583.0,96456.0,35493.0,47194.0,24698.0,4,4,2,10,9,6,2,0,0,0,9,26,3,8,46.0,54.0,1,1
2012/2013,9,2012-10-28 00:00:00,39100,8455,10260,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11,30859,31306.0,23783,52133,38834.0,79574,32345.0,41468.0,128864.0,107417.0,30853.0,182917,38994.0,30620.0,43248,32569.0,35327.0,160713.0,34944.0,23354.0,30829.0,30843.0,9,5,2,9,16,11,2,2,1,0,26,18,8,6,51.0,49.0,2,3
2012/2013,9,2012-10-28 00:00:00,43473,8668,8650,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,10,10,10,31465,77690.0,23268,24216,24846.0,32705,30371.0,24006.0,26151.0,39618.0,8922.0,35442,265918.0,22764.0,25984,37475.0,30618.0,47558.0,27365.0,280276.0,40636.0,246575.0,4,4,11,6,15,17,4,3,0,0,33,22,9,5,56.0,44.0,2,2
2012/2013,9,2012-10-27 00:00:00,58623,8456,10003,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,8,8,8,8,11,31432,24208.0,39027,213485,31291.0,26181,23782.0,36615.0,16351.0,38817.0,37412.0,37193,89185.0,24948.0,74663,276121.0,144996.0,38831.0,23882.0,24123.0,2802.0,118528.0,3,4,5,3,9,9,1,2,0,0,12,10,3,0,50.0,50.0,1,0
2012/2013,9,2012-10-28 00:00:00,45865,10261,8659,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,24229,49571.0,30929,24899,150466.0,26163,26160.0,23579.0,33852.0,35411.0,24225.0,24147,37428.0,32441.0,26527,23787.0,24171.0,24737.0,71502.0,32734.0,25550.0,181276.0,6,3,4,5,13,7,3,2,0,0,23,22,6,4,50.0,50.0,2,1
2012/2013,9,2012-10-27 00:00:00,36951,9798,9879,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,119079,145002.0,28308,23358,23282.0,41244,35556.0,34194.0,33421.0,24754.0,34176.0,30633,31290.0,23780.0,26777,24130.0,34574.0,43247.0,37259.0,30352.0,27430.0,71550.0,3,2,7,10,4,15,1,1,0,0,19,23,6,8,46.0,54.0,3,3
2012/2013,9,2012-10-28 00:00:00,36468,8466,8586,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,30974,157838.0,26552,72665,23823.0,35345,23792.0,46893.0,37234.0,39225.0,109491.0,30380,159833.0,38835.0,176889,37762.0,156727.0,24656.0,30895.0,30956.0,31921.0,30348.0,5,2,6,8,15,11,0,3,0,0,33,19,2,3,52.0,48.0,1,2
2012/2013,9,2012-10-27 00:00:00,41565,10194,8472,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,7,7,7,7,7,11,46518,119541.0,40695,38899,47418.0,32148,24411.0,39109.0,109621.0,33881.0,30830.0,37868,25075.0,24150.0,33863,46353.0,24159.0,35443.0,25150.0,160243.0,175947.0,32627.0,8,2,6,4,12,5,2,2,0,0,32,16,7,3,52.0,48.0,0,0
2012/2013,9,2012-10-27 00:00:00,36431,8528,8654,1,3,5,7,2,4,6,8,3,4,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,7,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,25156,33856.0,41071,111865,35472.0,101192,28901.0,38254.0,30922.0,49825.0,41061.0,23932,109897.0,24751.0,35110,43259.0,37169.0,40015.0,24800.0,23933.0,23538.0,47382.0,13,6,8,11,11,17,3,4,0,0,18,37,6,6,54.0,46.0,2,1
